Latitude,Longitude,Seismic_Zone,Seismic_Zone_Reason,Green_Building_Suggestion,Green_Building_Reason
20.56397007095688,88.55226809357907,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
35.596117269168644,79.79226559754679,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
25.959202841356568,91.83230902066033,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
12.298655668131453,68.04593567162107,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
28.948656998481464,69.31018179418894,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
11.49146044958251,77.1875540357369,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
15.075863481086039,71.4085834578721,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
19.303965183338168,81.96376042477362,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
16.359324771262127,80.31818426820757,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
20.333654437671065,82.50983780609869,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
36.26424919855312,94.02736293096973,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
24.459545148744613,73.27108680608328,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
10.22121096398573,72.9095936512074,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
34.4931073808327,76.01194922930063,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
34.358897470381535,91.48621951531335,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
34.41651046968963,90.85995634382238,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
9.67338236498044,80.69583759641117,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
8.530782638235829,78.15202164669431,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
10.646905514985342,69.01306416239542,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
23.21008258423844,75.54271656617489,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
9.530162499994095,71.62143879777513,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
25.342242806351354,70.99099358328108,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
26.951204281961548,80.2961805285425,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
28.054969085117794,76.3180319690185,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
12.81539586632222,94.6771919765691,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
34.85629039984006,79.21450918995814,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
36.007868627133476,78.62859949743205,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
14.141463240180144,76.01310321061014,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
13.303111915004916,69.95166784337873,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
21.679103412478057,91.78613237559074,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
21.39513934053846,73.23842270598492,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
30.162814899997016,96.12456389093128,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
21.4343723285508,95.25976946439079,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
21.956537597206783,74.7964674201135,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
36.468786452206814,89.78216947665143,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
33.74801729125399,70.33516899821855,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
17.95008262151014,77.55387981202948,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
13.409363970614594,77.16982404581556,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
15.541898145331643,80.72258996067994,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
14.275609066423943,92.69030737183508,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
21.28094794446367,85.30084031407972,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
8.234546284055343,78.77455226443566,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
29.937807894103678,81.21162114517554,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
27.099689171519266,76.34518929732602,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
19.682702193439653,85.3996077829359,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
14.251552201428652,71.27804936418333,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
12.765198285480837,83.76148685886076,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
10.249573808672208,92.44001581187119,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
23.011342366479226,91.3478658056136,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
36.664597350943865,94.44836373802127,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
8.57955159940749,77.32499799354491,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
21.51398493879374,91.34669001054834,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
33.2060884259131,76.65890468091455,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
8.525552269427893,69.0159301709973,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
30.0250137398706,95.89650593661837,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
15.81458258677678,93.14626734466987,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
30.910728756437724,85.15950071549989,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
35.561332401280396,73.09095975676975,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
14.009936276834456,75.54022682503089,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
9.46978763078614,88.29287694552876,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
9.037807175966861,73.55500138415225,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
23.930725950566202,76.60991166374957,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
16.671052005732218,88.40548886475545,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
22.78588883685257,80.94130087468831,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
8.251365174497518,96.44225750939326,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
30.170318530877303,83.70583939092248,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
34.046118082710535,90.57831569736658,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
13.889851196370008,94.94075695291079,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
16.285297314742785,75.69979342227191,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
33.92057257253485,77.15117829865459,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
20.672304775320157,74.01300570685078,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
13.751101832738529,71.42022253959247,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
21.601000978622345,83.88754974176658,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
11.965993795192665,95.572531361893,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
15.733225886037095,82.11888873708897,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
10.064813672936706,73.54734288883766,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
36.89791209547576,91.45602155807832,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
21.908692298775655,93.63755410011343,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
14.645423726956887,95.58979295110196,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
29.99531601619751,79.21439495836825,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
21.706319067581465,83.68062939254638,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
21.48905608389052,78.27180753705687,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
9.072263862225233,96.72303339016761,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
33.422188916162334,86.92263304571404,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
25.087470016548668,76.97918961679956,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
14.476668826226266,88.4050917975728,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
32.43710459441746,68.61739314391116,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
29.658696711441532,85.32467711784814,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
28.703429646523738,74.25260633038188,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
36.59265592259186,86.64224411975309,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
27.91255323021147,93.37505107106143,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
13.662895144642722,80.59857506180238,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
17.73725629932107,85.13623743316631,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
15.213843405968158,85.57190786263435,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
19.367413337390254,73.91214656889599,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
12.517865454497617,79.90943782186586,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
17.775503553274213,68.19961220924591,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
24.369711269182236,78.98291909277376,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
32.37052140019085,92.4245774132263,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
12.251722955631507,77.60257798171433,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
25.657577390087766,90.88541368772677,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
10.648556683964998,73.20248994515248,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
30.430468993569214,90.21377263713946,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
8.113146810806057,85.38410002763526,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
16.97945108134236,95.73915388584048,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
17.31555328897217,71.24629936268047,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
27.305222684684047,85.65039139683546,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
17.263073768982473,90.06881331257019,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
36.59011937066917,92.93792871728229,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
30.935209594410356,68.1662601703489,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
31.615988058950343,90.99161211959337,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
10.509526238882072,91.34219251348685,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
33.510379453429735,93.68839038952723,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
12.067546083231832,75.54611578660158,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
11.894700656261648,79.8588746725376,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
20.40257069126281,95.66576775799672,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
29.93557887140418,81.9381000343424,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
15.332353961889103,86.38332858062874,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
15.157644675373417,70.86922698377742,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
29.473100786762743,91.17500436983923,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
34.393007791905205,73.65870581600153,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
18.04632032718081,80.72909164289943,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
33.127279133203295,93.42382062326533,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
36.09964825313988,89.70787919642687,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
18.73536941625721,93.43957151740298,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
29.15831546770222,83.67923168371726,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
19.176623946530235,75.94282015354476,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
31.88702317020841,78.10694224430294,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
27.947945322861276,83.11034553580146,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
15.81054146052484,74.7875802838782,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
33.1550417605293,94.24132134275548,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
14.858300857625931,70.92724208332669,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
8.66657434375039,77.37113170325712,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
22.449593409877657,85.67168710053734,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
13.196421420427423,70.56909686269852,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
14.181565467839926,73.34855056889077,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
13.106366266375343,86.77416644274881,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
9.42172292104647,77.94661850701127,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
12.875625839641877,94.14948297553744,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
17.10211633006223,81.51333557991062,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
18.00084666295948,70.67966589993009,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
10.266639421258862,86.48172667245004,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
21.636236081043236,96.25030535985884,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
20.429695241398477,96.46455189027346,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
24.111386835653718,90.88636903620687,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
32.17271761719273,79.73743819238679,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
23.87017061162622,71.93126947540446,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
19.744116524589593,89.84511144500436,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
12.615847974707663,82.87591659756099,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
17.0259663963265,96.67903570315188,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
15.460408732086798,89.70562332822415,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
32.672158805992666,85.65547771872777,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
30.412337470658432,88.2709507165528,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
25.981686011929163,68.14824225563046,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
16.467497743670904,72.60357266274652,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
33.90432398446192,90.12125082224259,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
23.53990134554636,89.02625734200286,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
24.789788448560998,76.4298293489331,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
17.504036883712118,76.66955088520625,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
30.731631762759175,83.39961490057905,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
16.89833328988272,89.32112644075728,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
9.701915563597002,79.9565301277703,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
31.816693059998112,86.99852493186444,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
33.893191574678895,91.30607763383608,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
15.394463334480763,83.92843519946321,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
36.51469884125645,80.32281284452658,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
26.027627847467198,91.60658057799411,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
31.38018449539774,92.73530337084155,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
16.73643514031454,96.38308395831373,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
28.207671136159714,75.2506564123814,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
36.24657457085563,70.79396385006183,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
30.282386960259082,81.56630540169715,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
34.120644403609695,89.99405187503373,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
10.200626641154035,90.31674054344832,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
24.720561085743043,91.43119605365263,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
20.24868303720153,93.730697138977,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
11.508018789305757,91.73118083146079,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
12.86737081946854,84.56333502373148,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
22.299173103794853,88.63482739732413,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
33.890248625698376,95.34266948965183,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
30.346836916829265,93.62241392211773,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
15.085437799373938,83.22803528962028,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
24.490883498422942,91.05286657934762,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
10.061565256329335,86.28058639595909,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
23.930543548284184,89.80216009620935,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
9.119492525154884,83.04823746424746,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
29.178894479522814,96.75906506735105,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
32.52832648905057,76.72144695717608,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
9.697398748901541,71.20743427875817,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
20.988510306738867,84.84035658162897,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
29.342606340665505,85.15125891652202,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
26.63073763209986,75.43278448509461,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
33.09814560452968,78.98790159683476,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
28.288754740425286,78.71405410449967,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
26.462924010909305,80.43624228663067,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
28.517277558427363,79.58628023232461,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
9.331780139432858,73.69750157989033,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
35.90496133737287,71.27402262977364,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
15.12332558387335,91.01765096249673,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
13.499462263036854,70.12271710277724,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
15.14272835120213,76.16006419779306,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
9.363773939790544,93.58606946385152,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
16.95010076506864,84.58525801171781,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
28.416642589953373,94.70773862455857,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
8.377057900293714,79.64331377758329,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
27.654438169322102,80.1265268777191,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
20.63227651996069,94.9629473113103,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
23.985933095069498,85.91316772099253,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
13.087163745989939,75.11100923269717,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
18.89725914325878,84.06456570679993,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
18.51645506377578,74.84581847237396,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
24.47883044169108,71.3641645617335,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
9.123396201686452,84.23067880426535,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
12.145226949926638,79.78889190247547,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
21.630459873066755,92.9506245846178,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
18.216011330968044,68.6985661438909,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
16.69574360574465,81.8989385720719,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
9.41580018711106,80.20663316612696,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
9.86460620020327,94.25099855594527,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
12.16788511446974,86.54173340368396,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
18.904936681232982,75.67776658690967,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
11.110697200741296,82.87328857240063,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
34.70147615417007,83.42992960619912,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
9.996600668581891,89.11007311761217,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
17.5113471425743,96.00972493605474,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
21.716426143849688,68.1397505738831,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
36.47812642019548,87.72159864400902,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
15.721926134645754,68.121248878827,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
32.444780048668605,84.14302499165487,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
17.621546934827226,94.99254408309827,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
16.503125462819124,68.85910300658911,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
